node1	node2	node1_type	node2_type	node1_prize	node2_prize	node1_pem	node2_pem	is_ct_edge	cost
Tagln	Actg2	Muscle	Muscle	0.042241386881220026	0.029323021503302883	0.7660572197291108	0.8393440724398927	FALSE	0.5552650906953993
Acta2	Tagln	Muscle	Muscle	0.03245724061791314	0.042241386881220026	0.5839402234473263	0.7660572197291108	FALSE	0.8622282899027901
Tagln	Actb	Muscle	Muscle	0.042241386881220026	0.01959287531045656	0.7660572197291108	0.28728471884004897	FALSE	0.6992988616986499
Tagln	Des	Muscle	Muscle	0.042241386881220026	0.023031691392586828	0.7660572197291108	0.8435841010329633	FALSE	0.8520340453102253
Vim	Plp1	Neural	Neural	0.02403596052330205	0.030084908665455958	0.3481024159298193	0.8688218281019667	FALSE	0.871052259779531
S100b	Plp1	Neural	Neural	0.027161710492094242	0.030084908665455958	0.8506970057802938	0.8688218281019667	FALSE	0.8894088177540924
Ncam1	L1cam	Muscle	Neural	0.038329545332348454	0.10278219163427056	0.34134563301872367	0.851300503804952	TRUE	0.902272586998879
Vim	Mpz	Neural	Neural	0.02403596052330205	0.11202725668751681	0.3481024159298193	0.8761731569541686	FALSE	0.9103661561177985
Prph	Vim	Neural	Neural	0.02306779776992114	0.02403596052330205	0.8260616767996473	0.3481024159298193	FALSE	0.8395207477863705
Sema3b	Nrp2	Neural	Muscle	0.08313301662216148	0.06735198300020795	0.627032120620765	0.5144202553561562	TRUE	0.8413837378789357
Prph	Pcsk1n	Neural	Neural	0.02306779776992114	0.01591482254959766	0.8260616767996473	0.6051616006487274	FALSE	0.9362835781638392
Tagln	Mylk	Muscle	Muscle	0.042241386881220026	0.035369009102728013	0.7660572197291108	0.7614179290626542	FALSE	0.8639454985692847
Myl9	Tagln	Muscle	Muscle	0.024181026370347688	0.042241386881220026	0.6780507686772836	0.7660572197291108	FALSE	0.9433779553153816
Tagln	Tpm2	Muscle	Muscle	0.042241386881220026	0.019733997488426785	0.7660572197291108	0.6791373531283729	FALSE	0.9483010365719671
Actb	Csrp1	Muscle	Muscle	0.01959287531045656	0.018764683064190105	0.28728471884004897	0.6904433866790318	FALSE	0.8889828801216544
Tpm1	Actb	Muscle	Muscle	0.02953902846373782	0.01959287531045656	0.5783358678770224	0.28728471884004897	FALSE	0.8990706893082288
Actb	Map3k20	Muscle	Muscle	0.01959287531045656	0.018034386320428038	0.28728471884004897	0.4590740457519512	FALSE	0.9011154769390783
Tagln	Sbspon	Muscle	Muscle	0.042241386881220026	0.031126169293795067	0.7660572197291108	0.7798956485949752	FALSE	0.864628595213447
Map1b	Uchl1	Neural	Neural	0.011117602234893229	0.015111240719430314	0.5011550775463607	0.7420649793948928	FALSE	0.88559734678444
Actb	Anxa6	Muscle	Muscle	0.01959287531045656	0.017423096663415422	0.28728471884004897	0.3070672639707413	FALSE	0.9473638870329095
Chrna3	Prph	Neural	Neural	0.10339431901377039	0.02306779776992114	0.8196466840748267	0.8260616767996473	FALSE	0.9004297002807945
Col9a3	Itga1	Neural	Muscle	0.07672750338346726	0.023248600715150433	0.6142752419827001	0.19312058519483438	TRUE	0.8975787805426455
Fgf7	Actb	Muscle	Muscle	0.07609238128194709	0.01959287531045656	0.5670955849983713	0.28728471884004897	FALSE	0.866680741633139
App	Dst	Neural	Neural	0.05505558942765039	0.016608251137631192	0.42398576549609646	0.49757012899285835	FALSE	0.8998522634163831
Ccdc107	Actb	Muscle	Muscle	0.015526707118625572	0.01959287531045656	0.278096165300178	0.28728471884004897	FALSE	0.929018118464471
Cdh19	Vim	Neural	Neural	0.02573939617056114	0.02403596052330205	0.8731922694741701	0.3481024159298193	FALSE	0.9420366788251748
Tagln	Bag2	Muscle	Muscle	0.042241386881220026	0.026946539637858105	0.7660572197291108	0.7434702298151028	FALSE	0.8952389465353843
Prph	Map1b	Neural	Neural	0.02306779776992114	0.011117602234893229	0.8260616767996473	0.5011550775463607	FALSE	0.9464922507487262
Vegfb	Map3k20	Muscle	Muscle	0.029041646854400197	0.018034386320428038	0.20818747477010544	0.4590740457519512	FALSE	0.8937074560607524
Lamb2	Itga1	Muscle	Neural	0.032852867286267295	0.025612863544183104	0.2803755074497283	0.21407510139821645	TRUE	0.9419220542667388
Itgb1	Anxa6	Muscle	Muscle	0.016734256197412475	0.017423096663415422	0.13410799074695234	0.3070672639707413	FALSE	0.8588204112457296
Pcsk1n	Dst	Neural	Neural	0.01591482254959766	0.016608251137631192	0.6051616006487274	0.49757012899285835	FALSE	0.900675209061288
Ednrb	Vim	Neural	Neural	0.0612305887680191	0.02403596052330205	0.5326195974216755	0.3481024159298193	FALSE	0.9484822209062423
Col6a2	Itga1	Muscle	Neural	0.028506572911307947	0.025612863544183104	0.20514700806754826	0.21407510139821645	TRUE	0.6837440376084027
Fgf7	Hand1	Muscle	Muscle	0.07609238128194709	0.032783004689427846	0.5670955849983713	0.8633857118340202	FALSE	0.7631221137028881
Dst	Nrxn1	Neural	Neural	0.016608251137631192	0.10725605859679592	0.49757012899285835	0.874262210733052	FALSE	0.9473154333088479
Mdk	Itgb1	Neural	Muscle	0.0276356325015556	0.016734256197412475	0.23568781679234063	0.13410799074695234	TRUE	0.8962609475265009
Col6a3	Itga1	Muscle	Neural	0.028277683570303573	0.025612863544183104	0.2251717165210319	0.21407510139821645	TRUE	0.9067734610093111
Vim	Sema3b	Neural	Neural	0.02403596052330205	0.08313301662216148	0.3481024159298193	0.627032120620765	FALSE	0.8474179508988955
