node1	node2	node1_type	node2_type	node1_prize	node2_prize	node1_pem	node2_pem	is_ct_edge	cost
Arih1	Tjp1	Endothelial	Endothelial	0.01073968611100659	0.017609495162776552	0.19698516143446493	0.3955805977518025	FALSE	0.9007285804929537
Bcam	Efcab14	Endothelial	Endothelial	0.022225823578631676	0.018574486268195755	0.40681913373450795	0.541420394809637	FALSE	0.9093629939623006
Dll4	Notch3	Endothelial	Pericytes	0.10222588143056828	0.11103843091776934	0.7314063573111675	0.775991393520953	TRUE	0.8893469732158508
Sept7	Sult1e1	Pericytes	Pericytes	0.014767063919404605	0.024305468932566337	0.39552879149172937	0.8043143477318577	FALSE	0.8765656290661586
Hdac7	Jak1	Endothelial	Endothelial	0.027923747759911077	0.012825305738256519	0.5347510315507544	0.2795282795655104	FALSE	0.8754346611595799
Jag2	Notch1	Endothelial	Pericytes	0.10826000369654488	0.017393202140284898	0.8466914346378706	0.14644747211424156	TRUE	0.8881627668669417
Sox18	Npdc1	Endothelial	Endothelial	0.03211268052313454	0.03263575793765863	0.8377957869210773	0.6300972417614511	FALSE	0.8963636496218116
Map3k11	Igf2bp2	Endothelial	Endothelial	0.024954697149481238	0.011568402921025093	0.5044220159968991	0.1695655301990925	FALSE	0.9082039632080363
Cyyr1	Sh3bp5	Endothelial	Endothelial	0.02637661486735736	0.0236540539880365	0.7601044784309888	0.5926600040554781	FALSE	0.9079511481412034
Atp2b1	Prcp	Endothelial	Endothelial	0.015055319510425234	0.03789105854984208	0.2511799301326409	0.6664666066500017	FALSE	0.8552044949372557
Hif1a	Frmd4a	Endothelial	Endothelial	0.009691325889186	0.010857978900845163	0.19672753743871824	0.3421672974453271	FALSE	0.8905360168949779
Elk3	Gnb1	Endothelial	Endothelial	0.03201062244669938	0.012621134691057731	0.6962809026179516	0.25191271465453646	FALSE	0.911311401304923
Uaca	Notch4	Endothelial	Endothelial	0.028219372376382966	0.12195269730343951	0.6774212606615244	0.8475447638819485	FALSE	0.8977597751231876
Prrc2b	Skil	Endothelial	Endothelial	0.01760183961163474	0.013607881788709945	0.2532930379531593	0.32205409856016814	FALSE	0.8349887364480917
Pkn1	Ptprm	Endothelial	Endothelial	0.016076619828046725	0.11048286485151802	0.3430925781841125	0.7115860049157133	FALSE	0.8988048245412945
